donor_id,first_name,last_name,email,phone,address,city,state,zip_code,donor_type,join_date,membership_level
D0842,Nancy,Thomas,nancy.thomas529@email.com,801-555-8679,7659 Trail Dr,City,WY,51035,Individual,2023-02-07,Sportsman
D0843,Jason,Walker,jason.walker215@email.com,649-555-8372,9249 Elk Ave,City,UT,28212,Individual,2024-07-25,Supporting
D0844,Tyler,Smith,tyler.smith512@email.com,874-555-6810,3794 Canyon Ct,City,OR,99884,Individual,2018-10-23,Supporting
D0845,Jason,Hill,jason.hill307@email.com,533-555-1380,627 Ridge Ln,City,NM,53286,Individual,2021-05-13,Sportsman
D0846,Donna,Green,donna.green888@email.com,600-555-7247,6500 Mountain Ct,City,CO,34685,Individual,2017-04-16,Sportsman
D0847,Brian,Hall,brian.hall917@email.com,511-555-2527,1809 River Ln,City,CO,14202,Individual,2016-12-03,Supporting
D0848,John,Lopez,john.lopez204@email.com,271-555-7322,3473 Valley St,City,AZ,96451,Individual,2018-03-08,Team Elk
D0849,Paul,Nguyen,paul.nguyen12@email.com,375-555-6353,6831 Canyon Ln,City,CO,24515,Individual,2024-08-22,Team Elk
D0850,Tyler,Jones,tyler.jones399@email.com,411-555-3128,3469 Creek Ct,City,MT,97135,Individual,2024-10-05,Supporting
D0851,Karen,Adams,karen.adams208@email.com,714-555-8519,3404 Elk Ln,City,CO,68422,Individual,2018-02-02,Team Elk
D0852,Stephanie,Taylor,stephanie.taylor539@email.com,536-555-9043,7680 Forest Rd,City,MT,21941,Individual,2020-02-28,Supporting
D0853,George,Harris,george.harris718@email.com,928-555-5873,2969 Canyon Way,City,WY,33537,Individual,2019-05-21,Heritage
D0854,George,Lewis,george.lewis933@email.com,874-555-4005,9416 Mountain Ct,City,NV,15723,Individual,2022-11-01,Sportsman
D0855,Jessica,Hall,jessica.hall551@email.com,498-555-2093,3659 Peak Ct,City,WY,82459,Individual,2022-10-30,Sportsman
D0856,Aaron,Miller,aaron.miller517@email.com,984-555-6341,7488 Ridge St,City,MT,37180,Individual,2019-08-07,Supporting
D0857,William,Hall,william.hall712@email.com,891-555-8567,5730 Lake Ct,City,CO,35480,Individual,2019-04-11,Team Elk
D0858,Joseph,Roberts,joseph.roberts940@email.com,339-555-6359,7706 Peak Trl,City,ID,18943,Individual,2022-07-08,Supporting
D0859,Justin,Allen,justin.allen144@email.com,682-555-5573,2743 Ridge Rd,City,MT,89559,Individual,2024-06-09,Team Elk
D0860,Sandra,Robinson,sandra.robinson173@email.com,279-555-1183,4576 Ridge Trl,City,MT,56935,Individual,2022-08-06,Supporting
D0861,Ryan,Hill,ryan.hill222@email.com,652-555-1782,8666 River Dr,City,MT,61199,Individual,2024-05-19,Team Elk
D0862,Donna,Smith,donna.smith50@email.com,990-555-7183,3405 Valley Ave,City,WA,41265,Individual,2023-08-09,Supporting
D0863,John,Smith,john.smith346@email.com,396-555-2035,1682 Pine Ln,City,WY,31895,Individual,2017-06-22,Supporting
D0864,Nicole,Thompson,nicole.thompson331@email.com,775-555-4105,3493 Meadow Ct,City,MT,66083,Individual,2022-01-02,Team Elk
D0865,Steven,Thompson,steven.thompson178@email.com,215-555-7588,5281 Elk Ct,City,MT,37887,Individual,2022-05-02,Supporting
D0866,Nicole,Jackson,nicole.jackson666@email.com,838-555-7045,1203 Valley Ct,City,CO,49522,Individual,2015-06-29,Supporting
D0867,Richard,Roberts,richard.roberts550@email.com,782-555-3809,1652 Forest Ave,City,NM,92689,Individual,2017-10-28,Team Elk
D0868,Scott,Carter,scott.carter137@email.com,540-555-3872,5309 Aspen Trl,City,WA,18849,Individual,2022-02-15,Team Elk
D0869,Emily,Allen,emily.allen392@email.com,723-555-4808,9725 Lake Rd,City,ID,40488,Individual,2020-08-24,Team Elk
D0870,Joseph,Lee,joseph.lee243@email.com,955-555-8020,4090 Forest Dr,City,MT,17854,Individual,2023-06-29,Sportsman
D0871,Jennifer,Martinez,jennifer.martinez385@email.com,409-555-1621,9898 Peak Ave,City,MT,27598,Individual,2017-09-02,Team Elk
D0872,Aaron,Williams,aaron.williams534@email.com,624-555-5726,488 Valley Ave,City,WY,54922,Individual,2023-06-02,Team Elk
D0873,Anthony,Taylor,anthony.taylor821@email.com,903-555-4644,6350 Meadow Ave,City,WY,34057,Individual,2021-10-26,Team Elk
D0874,Lisa,Jones,lisa.jones977@email.com,397-555-1853,2418 Valley Ln,City,CO,22027,Individual,2022-02-11,Supporting
D0875,Amanda,Anderson,amanda.anderson242@email.com,719-555-2280,7752 Creek Ln,City,MT,35891,Individual,2019-10-12,Team Elk
D0876,Barbara,Lee,barbara.lee293@email.com,790-555-8344,3399 Creek Trl,City,WY,20487,Individual,2022-02-16,Supporting
D0877,Andrew,Hernandez,andrew.hernandez483@email.com,651-555-7925,7201 Pine Ln,City,CA,73176,Individual,2020-08-31,Supporting
D0878,Megan,Garcia,megan.garcia778@email.com,507-555-9801,9157 Lake Ln,City,MT,43723,Individual,2016-09-17,Supporting
D0879,Sarah,Lewis,sarah.lewis576@email.com,820-555-8878,5559 Ridge Trl,City,ID,35652,Individual,2015-10-22,Supporting
D0880,James,Torres,james.torres748@email.com,942-555-7131,6728 Canyon Ct,City,MT,58908,Individual,2020-07-05,Supporting
D0881,Emily,Jones,emily.jones419@email.com,239-555-3039,9366 Ridge Way,City,ID,67186,Individual,2019-04-26,Supporting
D0882,Aaron,Harris,aaron.harris522@email.com,926-555-9005,6132 Lake Rd,City,CA,95315,Individual,2022-02-13,Sportsman
D0883,Barbara,Taylor,barbara.taylor490@email.com,235-555-6921,562 Lake Ln,City,ID,44253,Individual,2022-01-28,Supporting
D0884,Christopher,Moore,christopher.moore254@email.com,816-555-3644,2012 Pine Dr,City,OR,94462,Individual,2015-02-20,Heritage
D0885,Justin,Adams,justin.adams998@email.com,282-555-9495,7029 Ridge Ct,City,WA,43144,Individual,2017-02-12,Supporting
D0886,Sandra,Campbell,sandra.campbell908@email.com,591-555-6045,6843 Pine Dr,City,WA,24322,Individual,2023-03-26,Team Elk
D0887,Steven,Martinez,steven.martinez276@email.com,966-555-4432,6620 Lake St,City,OR,10841,Individual,2023-05-23,Sportsman
D0888,James,Miller,james.miller72@email.com,992-555-7845,6929 River St,City,TX,66485,Individual,2020-11-20,Sportsman
D0889,Justin,Rodriguez,justin.rodriguez203@email.com,698-555-3981,1906 Peak Way,City,MT,34331,Individual,2020-08-20,Supporting
D0890,Stephanie,Wilson,stephanie.wilson266@email.com,618-555-8220,1889 Aspen Ln,City,WY,20460,Individual,2022-01-11,Sportsman
D0891,Jessica,Jones,jessica.jones351@email.com,230-555-4846,8049 River Dr,City,WY,11246,Individual,2020-05-11,Supporting
D0892,James,Campbell,james.campbell597@email.com,242-555-2586,8657 Pine Rd,City,MT,59239,Individual,2017-05-14,Sportsman
D0893,Aaron,Jackson,aaron.jackson955@email.com,697-555-8753,5621 Forest Ct,City,OR,54112,Individual,2023-06-28,Life
D0894,Mark,Taylor,mark.taylor964@email.com,569-555-7528,1037 Trail Ave,City,ID,23130,Individual,2019-03-31,Heritage
D0895,Joshua,Rodriguez,joshua.rodriguez27@email.com,816-555-3013,8793 Creek Way,City,MT,58290,Individual,2024-09-29,Sportsman
D0896,Nancy,Torres,nancy.torres424@email.com,876-555-4079,5378 Elk Ave,City,CO,15997,Individual,2015-01-13,Team Elk
D0897,Ryan,Allen,ryan.allen240@email.com,821-555-8938,1433 Trail Ct,City,CA,72406,Individual,2019-06-28,Sportsman
D0898,Richard,Lewis,richard.lewis301@email.com,821-555-4196,2445 Aspen Rd,City,TX,26759,Individual,2022-12-26,Sportsman
D0899,Rachel,Mitchell,rachel.mitchell562@email.com,678-555-3753,1995 Peak Way,City,CO,41897,Individual,2020-01-02,Supporting
D0900,Anthony,Carter,anthony.carter92@email.com,308-555-8125,578 Ridge Ave,City,WY,60264,Individual,2023-01-10,Sportsman
D0901,Susan,Campbell,susan.campbell488@email.com,886-555-3016,2324 Meadow Trl,City,NM,21854,Individual,2022-06-18,Supporting
D0902,Elizabeth,Green,elizabeth.green785@email.com,815-555-2059,5723 Canyon Ct,City,AZ,95710,Individual,2022-03-22,Supporting
D0903,Megan,Young,megan.young828@email.com,438-555-4662,1995 Creek Dr,City,OR,24599,Individual,2017-11-27,Team Elk
D0904,Jennifer,Davis,jennifer.davis587@email.com,576-555-3087,5234 Canyon Rd,City,MT,50737,Individual,2024-07-27,Sportsman
D0905,Megan,Lewis,megan.lewis434@email.com,527-555-6980,2169 Meadow Way,City,MT,23970,Individual,2023-12-11,Team Elk
D0906,George,Thompson,george.thompson149@email.com,503-555-4586,7567 Ridge St,City,ID,29119,Individual,2020-08-09,Team Elk
D0907,Nicole,Carter,nicole.carter36@email.com,813-555-6245,8330 Lake Dr,City,NM,45841,Individual,2018-06-19,Sportsman
D0908,Nancy,Hall,nancy.hall849@email.com,420-555-9110,6271 Elk Ave,City,TX,30014,Individual,2018-04-08,Team Elk
D0909,Brandon,Thomas,brandon.thomas718@email.com,953-555-1861,3033 Aspen Trl,City,AZ,61355,Individual,2024-09-14,Supporting
D0910,Megan,Hernandez,megan.hernandez23@email.com,761-555-7427,7021 River Trl,City,WY,55653,Individual,2018-10-14,Sportsman
D0911,Margaret,Martin,margaret.martin290@email.com,913-555-4196,9078 Canyon Dr,City,NM,27157,Individual,2022-11-11,Supporting
D0912,Stephanie,Brown,stephanie.brown871@email.com,926-555-5981,2781 Forest Ln,City,ID,67918,Individual,2020-02-18,Sportsman
D0913,Christopher,Anderson,christopher.anderson224@email.com,966-555-4205,249 Trail Dr,City,WA,98908,Individual,2023-03-31,Supporting
D0914,Andrew,Young,andrew.young696@email.com,372-555-1922,5925 Peak Ln,City,NM,16877,Individual,2016-01-29,Sportsman
D0915,Donald,Adams,donald.adams445@email.com,352-555-7619,656 Mountain Way,City,MT,61989,Individual,2017-09-30,Team Elk
D0916,Patricia,Rivera,patricia.rivera764@email.com,584-555-2468,7696 Aspen Ct,City,CO,46073,Individual,2023-09-21,Team Elk
D0917,James,Davis,james.davis120@email.com,284-555-2999,8451 Valley Rd,City,OR,86919,Individual,2020-06-26,Supporting
D0918,Jessica,Carter,jessica.carter764@email.com,296-555-3967,8032 River Ct,City,OR,49107,Individual,2019-04-22,Team Elk
D0919,William,Roberts,william.roberts931@email.com,750-555-4029,423 Canyon Trl,City,OR,18379,Individual,2019-07-19,Supporting
D0920,Justin,Rivera,justin.rivera128@email.com,971-555-4399,2022 Ridge Ln,City,CO,10697,Individual,2022-05-21,Team Elk
D0921,Joseph,Williams,joseph.williams132@email.com,788-555-4378,2741 Mountain St,City,CO,14588,Individual,2022-04-27,Sportsman
D0922,Karen,Clark,karen.clark990@email.com,757-555-3811,101 Valley St,City,MT,16051,Individual,2019-09-29,Supporting
D0923,Amanda,Martin,amanda.martin675@email.com,746-555-8289,9554 Peak Ave,City,CA,78506,Individual,2016-07-26,Team Elk
D0924,Donna,Hill,donna.hill523@email.com,414-555-2622,832 Valley Rd,City,NV,34651,Individual,2022-06-07,Life
D0925,Linda,Rodriguez,linda.rodriguez617@email.com,765-555-4539,5982 Creek Ln,City,MT,91567,Individual,2021-08-20,Sportsman
D0926,Susan,Lewis,susan.lewis666@email.com,367-555-7554,1464 Creek Ct,City,CO,28775,Individual,2020-02-12,Team Elk
D0927,Brandon,Jackson,brandon.jackson649@email.com,913-555-4156,6197 Forest Ln,City,CO,65009,Individual,2023-01-05,Supporting
D0928,Amanda,Young,amanda.young389@email.com,226-555-5055,4525 Mountain Dr,City,AZ,99650,Individual,2015-11-14,Supporting
D0929,Daniel,Garcia,daniel.garcia372@email.com,541-555-5476,3798 Creek Rd,City,CO,22838,Individual,2016-08-22,Supporting
D0930,Andrew,Miller,andrew.miller802@email.com,326-555-3879,5122 Forest Trl,City,ID,22522,Individual,2020-11-26,Life
D0931,Sarah,Flores,sarah.flores278@email.com,822-555-2623,2897 Trail Ct,City,CO,33681,Individual,2015-07-16,Team Elk
D0932,Amanda,Hill,amanda.hill565@email.com,808-555-7597,9804 Ridge St,City,ID,11244,Individual,2020-05-07,Sportsman
D0933,Anthony,Rodriguez,anthony.rodriguez147@email.com,587-555-5380,6164 Lake Way,City,WA,98895,Individual,2015-08-05,Team Elk
D0934,Patricia,Allen,patricia.allen363@email.com,679-555-9228,4619 Canyon Way,City,OR,50001,Individual,2018-03-20,Team Elk
D0935,Karen,Walker,karen.walker790@email.com,520-555-2476,1402 Mountain Way,City,OR,22272,Individual,2022-02-12,Supporting
D0936,Tyler,Martin,tyler.martin568@email.com,704-555-1175,8434 Lake Ln,City,MT,72869,Individual,2019-10-03,Supporting
D0937,Ryan,Hill,ryan.hill715@email.com,327-555-7643,3215 Aspen Rd,City,CO,65702,Individual,2015-02-26,Team Elk
D0938,Barbara,Campbell,barbara.campbell974@email.com,740-555-1693,7450 Ridge Way,City,WA,32913,Individual,2021-10-23,Sportsman
D0939,Betty,Harris,betty.harris976@email.com,252-555-7925,6311 Ridge Ave,City,MT,24841,Individual,2020-07-22,Sportsman
D0940,Rachel,Hill,rachel.hill872@email.com,984-555-2931,5001 Peak St,City,ID,44701,Individual,2018-04-03,Team Elk
D0941,Kimberly,Robinson,kimberly.robinson223@email.com,512-555-9446,680 Peak Trl,City,WY,17536,Individual,2024-04-05,Sportsman
D0942,Donald,Lee,donald.lee363@email.com,309-555-1084,3150 Canyon Ave,City,ID,11161,Individual,2018-12-03,Team Elk
D0943,David,Nguyen,david.nguyen527@email.com,357-555-7729,8085 Elk Ln,City,MT,96066,Individual,2016-05-22,Team Elk
D0944,Paul,Lee,paul.lee374@email.com,638-555-3984,4515 Mountain Trl,City,WY,96019,Individual,2021-01-06,Team Elk
D0945,Steven,Young,steven.young6@email.com,567-555-4251,3205 Creek Rd,City,AZ,27521,Individual,2016-03-29,Supporting
D0946,Robert,Hernandez,robert.hernandez683@email.com,403-555-8852,4454 Mountain Ct,City,ID,74103,Individual,2022-06-17,Sportsman
D0947,Justin,Rodriguez,justin.rodriguez333@email.com,969-555-7551,6470 Ridge Dr,City,CO,24139,Individual,2020-08-17,Sportsman
D0948,Steven,Torres,steven.torres14@email.com,985-555-4874,5705 Canyon Rd,City,AZ,66928,Individual,2015-08-02,Supporting
D0949,David,Young,david.young254@email.com,832-555-3498,8476 Ridge Way,City,CO,46849,Individual,2023-03-07,Supporting
D0950,Jason,Taylor,jason.taylor683@email.com,639-555-4250,1788 Lake Ln,City,NM,34729,Individual,2020-04-25,Sportsman
D0951,Daniel,Martinez,daniel.martinez235@email.com,323-555-3167,728 Creek Way,City,TX,29163,Individual,2019-07-02,Team Elk
D0952,David,Brown,david.brown390@email.com,617-555-9601,3891 Valley Ave,City,CO,65846,Individual,2018-06-09,Team Elk
D0953,Matthew,Brown,matthew.brown312@email.com,312-555-5411,4696 Trail Ct,City,CO,42370,Individual,2019-01-29,Team Elk
D0954,Robert,Smith,robert.smith54@email.com,876-555-6269,4774 Peak St,City,ID,89498,Individual,2017-05-18,Supporting
D0955,Lisa,Clark,lisa.clark343@email.com,511-555-2827,323 River Ln,City,MT,53412,Individual,2016-02-01,Supporting
D0956,Tyler,Adams,tyler.adams542@email.com,819-555-7088,4621 Valley Ct,City,ID,21433,Individual,2017-09-02,Sportsman
D0957,Tyler,Nelson,tyler.nelson124@email.com,242-555-4120,7403 Mountain Dr,City,UT,81641,Individual,2017-03-01,Supporting
D0958,Nancy,Wilson,nancy.wilson547@email.com,938-555-3517,2194 Valley Ct,City,OR,82154,Individual,2015-06-29,Supporting
D0959,Aaron,Flores,aaron.flores999@email.com,555-555-6996,2023 Canyon Dr,City,WA,73284,Individual,2020-01-11,Heritage
D0960,Betty,Johnson,betty.johnson171@email.com,813-555-5491,2212 Creek Rd,City,ID,84209,Individual,2022-10-24,Heritage
D0961,Jennifer,Robinson,jennifer.robinson507@email.com,901-555-9723,8512 Mountain Ln,City,MT,67376,Individual,2024-10-04,Life
D0962,Scott,Lewis,scott.lewis411@email.com,821-555-5448,3115 Elk Ln,City,NM,84959,Individual,2017-04-27,Supporting
D0963,Amanda,Torres,amanda.torres467@email.com,715-555-9602,5071 Aspen Way,City,WY,48844,Individual,2017-11-26,Team Elk
D0964,Mary,Thomas,mary.thomas47@email.com,746-555-4902,740 River Ln,City,WA,46406,Individual,2018-04-10,Team Elk
D0965,Amanda,Brown,amanda.brown658@email.com,454-555-4440,2003 Elk Ave,City,NV,92927,Individual,2020-12-29,Supporting
D0966,David,Roberts,david.roberts906@email.com,762-555-5326,2289 Canyon St,City,OR,52550,Individual,2023-02-05,Supporting
D0967,James,Harris,james.harris225@email.com,948-555-5582,4294 Elk Dr,City,TX,60067,Individual,2016-12-24,Team Elk
D0968,Daniel,Hall,daniel.hall619@email.com,764-555-4377,7344 Valley Ave,City,CA,45231,Individual,2024-02-28,Supporting
D0969,Megan,Robinson,megan.robinson160@email.com,656-555-4796,7209 Trail Ln,City,WY,72784,Individual,2023-03-09,Team Elk
D0970,Patricia,Lopez,patricia.lopez194@email.com,783-555-9036,3055 River St,City,MT,12758,Individual,2023-03-07,Supporting
D0971,Nicole,Robinson,nicole.robinson704@email.com,822-555-4077,2451 Mountain Ct,City,ID,42145,Individual,2015-10-12,Heritage
D0972,Joshua,Miller,joshua.miller742@email.com,739-555-3249,293 Forest Dr,City,CO,59528,Individual,2023-02-24,Team Elk
D0973,James,Rivera,james.rivera958@email.com,244-555-3165,1469 Creek Ln,City,ID,92232,Individual,2017-10-14,Supporting
D0974,James,Miller,james.miller556@email.com,953-555-6544,1492 Valley Ln,City,OR,72970,Individual,2024-07-24,Sportsman
D0975,Nicole,Hernandez,nicole.hernandez315@email.com,539-555-8846,4094 Elk St,City,NM,92245,Individual,2016-09-24,Heritage
D0976,Robert,Miller,robert.miller558@email.com,503-555-2680,6904 Ridge Rd,City,CO,39401,Individual,2020-09-26,Supporting
D0977,Christopher,Harris,christopher.harris672@email.com,493-555-4700,6403 River Dr,City,MT,74463,Individual,2024-11-09,Supporting
D0978,Richard,Martin,richard.martin366@email.com,278-555-6467,6006 Mountain Rd,City,MT,89233,Individual,2016-04-29,Supporting
D0979,Donald,Nelson,donald.nelson186@email.com,895-555-7967,5040 Forest St,City,MT,55663,Individual,2016-09-07,Supporting
D0980,Lisa,Campbell,lisa.campbell378@email.com,471-555-2251,135 Aspen Ln,City,UT,95964,Individual,2023-11-06,Supporting
D0981,Brian,Wright,brian.wright835@email.com,268-555-2854,7103 Lake St,City,MT,28961,Individual,2021-06-24,Supporting
D0982,Patricia,Lewis,patricia.lewis362@email.com,526-555-9097,7985 Lake Ct,City,MT,88871,Individual,2019-10-03,Life
D0983,Stephanie,Rivera,stephanie.rivera944@email.com,451-555-7278,9100 Peak Trl,City,AZ,79792,Individual,2019-09-11,Supporting
D0984,David,Adams,david.adams733@email.com,631-555-9633,3693 Lake Dr,City,CO,40827,Individual,2021-06-24,Supporting
D0985,Megan,Johnson,megan.johnson372@email.com,771-555-8764,1904 Elk Ave,City,ID,57298,Individual,2016-07-01,Supporting
D0986,Nicole,Rodriguez,nicole.rodriguez302@email.com,671-555-3361,9135 Canyon Way,City,UT,37621,Individual,2024-05-14,Sportsman
D0987,Thomas,Davis,thomas.davis986@email.com,912-555-3344,531 Lake Ct,City,AZ,58717,Individual,2019-03-27,Supporting
D0988,Emily,Jones,emily.jones489@email.com,808-555-3591,2506 Trail Ln,City,MT,20353,Individual,2015-05-04,Supporting
D0989,Rachel,Walker,rachel.walker154@email.com,983-555-3988,2395 Lake St,City,WY,71628,Individual,2020-04-08,Supporting
D0990,Amanda,Rivera,amanda.rivera712@email.com,213-555-5698,2654 Elk Rd,City,ID,89190,Individual,2016-03-31,Supporting
D0991,James,Robinson,james.robinson853@email.com,633-555-8443,4327 Forest St,City,NM,39794,Individual,2021-03-19,Team Elk
D0992,David,Nguyen,david.nguyen387@email.com,328-555-4471,1017 Valley Ct,City,CO,34077,Individual,2019-06-29,Supporting
D0993,Donna,Jones,donna.jones837@email.com,909-555-8674,5231 River Ct,City,AZ,59868,Individual,2020-05-09,Life
D0994,Matthew,Young,matthew.young200@email.com,476-555-2776,1374 Trail Ave,City,MT,13676,Individual,2016-03-03,Sportsman
D0995,Richard,Jones,richard.jones217@email.com,811-555-1179,5164 Valley Way,City,WY,93674,Individual,2023-06-26,Supporting
D0996,David,Green,david.green579@email.com,245-555-8926,887 Trail Dr,City,NV,50449,Individual,2015-07-07,Supporting
D0997,Sarah,Robinson,sarah.robinson513@email.com,399-555-6152,6500 Lake Ave,City,MT,26976,Individual,2023-06-07,Supporting
D0998,Kenneth,Torres,kenneth.torres104@email.com,714-555-3460,9720 Pine Ct,City,WA,72515,Individual,2015-04-08,Supporting
D0999,Sarah,Hernandez,sarah.hernandez156@email.com,898-555-8587,1628 Lake Way,City,OR,38265,Individual,2015-11-19,Sportsman
D1000,Scott,Roberts,scott.roberts165@email.com,713-555-9459,8673 Pine Ave,City,AZ,68652,Individual,2023-03-04,Team Elk
